Category,Custom Name,ASIN,Country Code,Product Title,Product Review URL,Review Rating,Review Date,Reviewer URL,Reviewer Name,Reviewer ID,Review Title,Review Text,Verified Review,Variation ASIN,Deleted,Colour,Size name
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R27D7TVJ7L29YK,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFEQC5UTFNHT24BQYGLPDYMZH7RA,Bms,AFEQC5UTFNHT24BQYGLPDYMZH7RA,Good,Ok,Yes,B07X4Q6QBR,Not Deleted,Gamma Green,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1IUV4UC33YB36,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHR7GWU57MTMUNZ5JEGJ3IRY63VA,Asoke Taru Sain,AHR7GWU57MTMUNZ5JEGJ3IRY63VA,Excellent,"Excellent phone. Camera, batteey life.",Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1IR4RJLYUC0MR,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFRDJ63QNII2NBJ35GKOUG4DXMZQ,Deeksha,AFRDJ63QNII2NBJ35GKOUG4DXMZQ,Good mobile,Absolutely 5 star,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R22LICFOXAPLVT,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFLBWQDGXRPAGEII3PEBC6IGZXHQ,DIWAKAR KUMAR SINGH,AFLBWQDGXRPAGEII3PEBC6IGZXHQ,Fine,Fine,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RN1IV1BDZAR7P,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFGWEYQ62AP73NFC3MBS4EOERVFQ,Surendra Ramdham,AFGWEYQ62AP73NFC3MBS4EOERVFQ,Very good,Good smart phone,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R35IN4GJH1DEVK,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGWI4R2CYCISILYFH6GA3NFXVH2Q,Rahul Kumar  Gaur,AGWI4R2CYCISILYFH6GA3NFXVH2Q,Good,Nice bugat phone in 15000 Thousand RS.,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R34GYWJFQOBZQY,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AF5CUINPQPEWISP26K5Q7B7Y2HWA,Subhendu Biswas,AF5CUINPQPEWISP26K5Q7B7Y2HWA,Value for money,Good product at good price point,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3RH7WIBB2KGCJ,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHE44Y64JPDBCXU2MZ5JKQVCHFWA,Shrey Gupta,AHE44Y64JPDBCXU2MZ5JKQVCHFWA,Good,Good,Yes,B07X3P11YY,Not Deleted,Shadow Black,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RHUOUEBL4JMEX,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFHNRY5K7PIPED6466OWZUYNDFFA,Naveen,AFHNRY5K7PIPED6466OWZUYNDFFA,Best mobile under 15000,"Osm mobile phone under this price range
Very good camera quality and also beetery backup is too good",Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R667L703KPLTI,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGHXXRMFM6NPECPKJHRQU6732EUA,Binod Kumar,AGHXXRMFM6NPECPKJHRQU6732EUA,Good option,Good option,Yes,B07X3P11YY,Not Deleted,Shadow Black,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R30DVPUEB8V7Y,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGRSHGDCFMJTWYJJ5X3WIM6SFQ7Q,ayush gupta,AGRSHGDCFMJTWYJJ5X3WIM6SFQ7Q,Processor,"Processor is slow and require reboot in 2-3 days.
GPS is not accurate",Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3JY1WXQDCDWP5,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AH5XFH6V3R72AVPHTZLQTYOTDBKA,Runja Konda,AH5XFH6V3R72AVPHTZLQTYOTDBKA,Nice mobile,Simply nd slim,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1V8GWSKC3OUT4,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AH4FRVFGX5HAY7IGL7TVFFSNDJBQ,Amazon Customer,AH4FRVFGX5HAY7IGL7TVFFSNDJBQ,Good,Wonder full,Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3LWSG2U631UW5,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AELMT4PGSBURXXM6S5DSJRDIWRMQ,Jane Alam,AELMT4PGSBURXXM6S5DSJRDIWRMQ,Nice,Nice,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3JFK9QNOIHUCI,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEYJKO7ZACAAEHCSYSEIYRMJQ4HA,Amazon Customer,AEYJKO7ZACAAEHCSYSEIYRMJQ4HA,Redmi is a best Mobile,Red mi is a good product,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R13FTT16PNRUKL,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEQE4SMVVJ7ZAFB6CONQMWRCJGFA,Mohammed s.,AEQE4SMVVJ7ZAFB6CONQMWRCJGFA,Superb mobile,Nice mobile,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1VSYLYDNBFE09,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGTGHWFSEZ2TKHIGHLMSELD7QRRA,monika,AGTGHWFSEZ2TKHIGHLMSELD7QRRA,🥰🥰🥰,Awsome,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RY7TIEVVK7S10,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFEIT327YLL3SZJG6HVVAYU57ZOA,Deepak Taunk,AFEIT327YLL3SZJG6HVVAYU57ZOA,Mi note 8 pro,"Best phone i play all type of games
And click with 64 mp quad camera
Storage and processer is also best",Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3VKGNOU2RC3NI,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGQHFODGPZUJI3W73Y3C5V5U3BKA,Yash Rajput,AGQHFODGPZUJI3W73Y3C5V5U3BKA,It's okay okay,Its nice,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R8UL6CPTZMQ0L,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AH667ZW2W5F3PQRF4TC3FQI3D3OQ,Syampradeesh P,AH667ZW2W5F3PQRF4TC3FQI3D3OQ,Good one,Budget beast,Yes,B07X4Q6QBR,Not Deleted,Gamma Green,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3VO3JW7ECNPDA,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHSJPOJAQ5T4TMX5RSTF5OOBWODA,AYAZ MOHAMMAD,AHSJPOJAQ5T4TMX5RSTF5OOBWODA,Mind blowing,Fabulous😋✨ phone,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R23LMLAJTFH9ZO,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFA5JHR2AJH56D6WKDATIILWQK2Q,Preetham b r,AFA5JHR2AJH56D6WKDATIILWQK2Q,Best smartphone,Best smartphone,Yes,B07X4Q6QBR,Not Deleted,Gamma Green,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2P9JIB7YS786Q,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AG2SRDEFLTHY6KALPJELHPUDQ4JQ,Saish Nagvekar,AG2SRDEFLTHY6KALPJELHPUDQ4JQ,Handset is awesome,Mobile is good but the fingerprint part is small,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1SVB2M5E43D3Y,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEXKTLIY2YHYGCGQ2TPYDK654JMQ,azam,AEXKTLIY2YHYGCGQ2TPYDK654JMQ,Awesome delivery,Awesome quality,Yes,B07X4PKGSN,Not Deleted,Halo White,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RH0SIB5VGLZK6,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEENRAXN7TOD3SP27DXGZC7REDWA,Kanhaiya Lal Choudhary,AEENRAXN7TOD3SP27DXGZC7REDWA,thanks,Thanks,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3OTZH8T2MWTH8,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGSY26SQ4SYMWIELMDOVDBS2CLMA,Ashiv Bhakhri,AGSY26SQ4SYMWIELMDOVDBS2CLMA,Pubg on highest frame rate,Loved it,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RQIBPRD1PLCVZ,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGGYVS4CCPMDKWTDUP5E3I6PA2RQ,Sneha Rana,AGGYVS4CCPMDKWTDUP5E3I6PA2RQ,Go for it,"Low price, high quality",Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3S6Q2VOBR4UKR,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFZVX3PZTXPOOKDF6DHQVTLI2A4A,Shravan Kumar Vaishnav,AFZVX3PZTXPOOKDF6DHQVTLI2A4A,Nice,NICE,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RXF435F2GH3EF,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AF4SYFZOU4GERDSLDBQLPEWXDEXQ,Haragam  Kaur,AF4SYFZOU4GERDSLDBQLPEWXDEXQ,Nice,It works good and have too much storage...,Yes,B07X3P1N3Q,Not Deleted,Electric Blue,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RNUZZ538A87AQ,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHTFDU7QZJYVCFSHXKKKIOT2MCYQ,Manjeet singh,AHTFDU7QZJYVCFSHXKKKIOT2MCYQ,Great mobile,Great mobile.,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1QDKBE365UEJH,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFW7JGZXNJ2WAPNPB3ERTGNZIAGA,Ramzan Ali,AFW7JGZXNJ2WAPNPB3ERTGNZIAGA,Redmi note 8 pro,Good quality camera & finger,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1Z9E010PP9O9B,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGZYJYP2SFDJZ3GUQTKDVZQEO2AQ,Vimlesh Jaiswal,AGZYJYP2SFDJZ3GUQTKDVZQEO2AQ,Good,Good,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RJQGZKR5CEAVE,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGZGWGSOXXOYDRMO47DXQLLQBWUA,Tanweer,AGZGWGSOXXOYDRMO47DXQLLQBWUA,outstanding,excellent product,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1YRZKS1P39XZL,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHA55RYWR4S4KNLBQNKTR6ZX4I2A,Punit,AHA55RYWR4S4KNLBQNKTR6ZX4I2A,Good,Good,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3VSMFFHVVO2S,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGEYQNC2SJJ572VTY5NHKHHO3LGQ,Amazon Customer,AGEYQNC2SJJ572VTY5NHKHHO3LGQ,Budget phone,Overall good budget phone,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RQL63ZAI46QI6,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AERU56WUTLY3JOLCULI43QH7P3QQ,pravin shimpi,AERU56WUTLY3JOLCULI43QH7P3QQ,good,best phone,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2MUTP09KPWVW7,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AE3MZMG32U3PI4K7U32MHK6VC35Q,Amazon Customer,AE3MZMG32U3PI4K7U32MHK6VC35Q,Good one,Value for money,Yes,B07X4Q6QBR,Not Deleted,Gamma Green,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R188YTLPK4TRH2,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFKZ4NIMQZUS4HO62W7JBLAPB33Q,Geeta kamwani,AFKZ4NIMQZUS4HO62W7JBLAPB33Q,Good,Good,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1T1G5SMPIRCNM,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AE7NNPDXUXJCMT23ICNUXBGNNTGA,soumik mazumdar,AE7NNPDXUXJCMT23ICNUXBGNNTGA,Beast at performance,This one is the best smartphone in this price range which covers everything for a professional photographer and regular person..,Yes,B07X2KLYS2,Not Deleted,Halo White,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R5679YCR8RMZG,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AG6MC65BYZJSBX6H5TDJDQQAEFNA,Shubham,AG6MC65BYZJSBX6H5TDJDQQAEFNA,Good phone,Quite big in size,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1UWSIL76NOZ1A,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGUH3PWBN2QQTYSSU6OB2JWQDFXA,Hiren Dholariya,AGUH3PWBN2QQTYSSU6OB2JWQDFXA,redmi note8pro,very smooth scrolling and fast charging cable date fast data copy maintain.,Yes,B07X2KLKRZ,Not Deleted,Shadow Black,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R306DPDPMBMM8O,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AETETOIWRKZQIQVIHNY54FZ5DKGA,SAMEERKHAN S PATHAN,AETETOIWRKZQIQVIHNY54FZ5DKGA,Best fone,"Camera quality 👍
Phone looking  👍",Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RL6YP59J0SLN0,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AF5HTEQQET73GYMDB32D4EPT2T2Q,All In One Prime,AF5HTEQQET73GYMDB32D4EPT2T2Q,Value for money,Masterpiece,Yes,B07X2KLYS2,Not Deleted,Halo White,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1FXN4A13ND0MR,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEYZ5DRB6ZZV4Y4RIPQ345IM6MZA,Sahin,AEYZ5DRB6ZZV4Y4RIPQ345IM6MZA,Redmi note 8 pro,Fantastic mobile,Yes,B07X1KSLBV,Not Deleted,Gamma Green,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R2OD2B63STGFN2,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHPRD2NKYBQX6IDWXGQZUG7WF3NQ,Deepthi,AHPRD2NKYBQX6IDWXGQZUG7WF3NQ,Good,Good,Yes,B07X4Q6QBR,Not Deleted,Gamma Green,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1E30BNXMD59LJ,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGLZ3NINSJ7TQ3WBLPVZJGXKXE4Q,MOHD SALEEM,AGLZ3NINSJ7TQ3WBLPVZJGXKXE4Q,Note 8 pro review.,Overall Awesome mobile. Loved it..,Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RNT04M4P8OTYJ,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHLCVEDCYLYVXEQWQ2GV5RT4Q23A,iqbal khan,AHLCVEDCYLYVXEQWQ2GV5RT4Q23A,Nice mobile,It is fabulous mobile,Yes,B07X4PXKZQ,Not Deleted,Gamma Green,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RKM7KU8F93AO7,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHT5GQTGUNKN22TOHLP2VSB6EEZQ,nilesh morankar,AHT5GQTGUNKN22TOHLP2VSB6EEZQ,Value of your money,Overall good,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R1A9GX2LBQUN5U,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AEAVNQM2277EIH5MXNROTELTJJCQ,Shaikh inzamam,AEAVNQM2277EIH5MXNROTELTJJCQ,Great battery backup,Nice phn,Yes,B07X2KLYS2,Not Deleted,Halo White,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R3S3DS0IMY3LCI,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AG3OKU2STEBFFBA3YG2KLUWFHCIQ,SURENDRA KUMAR DAS,AG3OKU2STEBFFBA3YG2KLUWFHCIQ,Surendra,Value for money,Yes,B07X3P11YY,Not Deleted,Shadow Black,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R29P3AEZ22M2K,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHFWMJ5UGA3VLV7G3GAMYNUT3EPA,Ankit,AHFWMJ5UGA3VLV7G3GAMYNUT3EPA,Superb,All over product is osm,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RB7SMA6CV42XI,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AGZCOXLPX65TYY2MGRSTSFFETJNA,Akshay Dute,AGZCOXLPX65TYY2MGRSTSFFETJNA,Best mobile in low price,Good product,Yes,B07X4R4F47,Not Deleted,Electric Blue,6+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/RUP774B6CLJJ7,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AES7ESZ6AB6PEXJMKPYGZSVRCGZA,mohan,AES7ESZ6AB6PEXJMKPYGZSVRCGZA,Na,Overall good.,Yes,B07X2KLYS2,Not Deleted,Halo White,8+128GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R35AT9YJLMD6FA,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AHWOA53PPZZKVPTKFUNRWNTEAKTQ,Devendra Chaurasia,AHWOA53PPZZKVPTKFUNRWNTEAKTQ,Awesome,Best mobile.,Yes,B07X1KT6LW,Not Deleted,Halo White,6+64GB
Default Category,No Custom Name,B07X1KSLBV,IN,"Redmi Note 8 Pro (Gamma Green, 6GB RAM, 128GB Storage with Helio G90T Processor)",https://www.amazon.in/gp/review/R214V8LTOCHZK5,5,07-03-2020,https://www.amazon.in/gp/profile/amzn1.account.AFJMNIN3HMB6TNVFGFSKIEX2NE5Q,parveez sharif,AFJMNIN3HMB6TNVFGFSKIEX2NE5Q,Good camera,Good phone qulaty good performance,Yes,B07X2KLYSF,Not Deleted,Electric Blue,6+64GB
